http://twitter.com/3011177983/status/1159214668386189312,,0,Wed Aug 07 21:28:08 +0000 2019,0,0,en,1,https://t.co/jq9cbumzet,,,Gopssays,rt @gitaskapoor: rascal bangladeshis forget who gave them their freedom. https://t.co/jq9cbumzet,1041,448,#आज़ाद_हिन्द_फ़ौज,,,[]
http://twitter.com/1073674681297842176/status/1159214675399024640,,0,Wed Aug 07 21:28:10 +0000 2019,0,0,en,0,,,,4TJ6axi7jWwsjmS,rt @btsvotingteam: 🌏 top countries voting for #kcamexico in the last 24 hours:  1. south korea 2. indonesia 3. vietnam 4. mexico 5. philipp…,196,94,,,,"[{'text': 'KCAMexico', 'indices': [46, 56]}]"
http://twitter.com/1257405990/status/1159214682416320512,,0,Wed Aug 07 21:28:12 +0000 2019,0,0,en,1,https://t.co/wpdanksrx5,,,sirzia2003,#kashmirisourwearekashmir #hafizsaeed #kashmirmerijaan  bangladesh support jammu and kashmir https://t.co/wpdanksrx5,8,2,"Gujranwala, Pakistan",,,"[{'text': 'KashmirIsOurWeAreKashmir', 'indices': [0, 25]}, {'text': 'HafizSaeed', 'indices': [26, 37]}, {'text': 'KashmirMeriJaan', 'indices': [38, 54]}]"
http://twitter.com/2523082921/status/1159214704130002944,,0,Wed Aug 07 21:28:17 +0000 2019,0,0,en,0,,,,scyk1ck,@dinosaurearth glad to see us not on the list.  proud of bangladesh 🇧🇩🇧🇩🇧🇩🇧🇩,216,1642,,,,[]
http://twitter.com/887663946/status/1159214707766636545,,0,Wed Aug 07 21:28:18 +0000 2019,0,0,en,0,,,,filmmechanics,@jab1r @officialelsamo lmao actually getting tweets from bangladesh now 😂😂😂😂 arsenal fan apparently 😂😂😂😂😂,2963,3074,Belfast,,,[]
http://twitter.com/1014854099223760897/status/1159214737772576768,,0,Wed Aug 07 21:28:25 +0000 2019,0,0,en,0,,,,Putrindriyani1_,rt @btsvotingteam: 🌏 top countries voting for #kcamexico in the last 24 hours:  1. south korea 2. indonesia 3. vietnam 4. mexico 5. philipp…,65,82,"Denpasar, Bali",,,"[{'text': 'KCAMexico', 'indices': [46, 56]}]"
http://twitter.com/1154122400780320768/status/1159214741878972422,,0,Wed Aug 07 21:28:26 +0000 2019,0,0,en,1,https://t.co/srkvjmwnaz,,,vestigepowerte3,i am shafayat hossain shopon  herook dus gupta &amp; baghdad group chairman chittagong seminar moments  thanks all vest… https://t.co/srkvjmwnaz,0,26,,,,[]
http://twitter.com/154306096/status/1159214750506639365,,0,Wed Aug 07 21:28:28 +0000 2019,0,0,en,1,https://t.co/rkfxtowkmb,,,Tafaratc,"rt @mikemadoda: a loan from metbank, anyone? 🤷🏾‍♂️ https://t.co/rkfxtowkmb",3024,3364,,,,[]
http://twitter.com/117663443/status/1159214765131980800,,0,Wed Aug 07 21:28:31 +0000 2019,0,0,en,1,https://t.co/dei4v14fue,,,a4ankan,"@rajabhatta2 @amartyasarkar @termina54303923 @gargac @sailent0506 @amitshah yaa, our cm would be rotting in banglad… https://t.co/dei4v14fue",264,559,pune,,,[]
http://twitter.com/832494929083408385/status/1159214784249651201,,0,Wed Aug 07 21:28:36 +0000 2019,0,0,en,0,,,,iTheRex,rt @ukilnarayan: hindus of bangladesh are feeling fear of attack for kashmir incidents.,281,1117,Āryāvarta,,,[]
http://twitter.com/1036020094839783424/status/1159214791308775424,,0,Wed Aug 07 21:28:38 +0000 2019,0,0,es,0,,,,Dayana70625481,rt @armyperu_twt: [dato] @bts_twt  🌏 top de países votando por bts en #kcamexico en las últimas 24h:  1. s.k 2. indonesia 3. vietnam 4. mex…,910,1343,"Campeche, México",,,"[{'text': 'KCAMexico', 'indices': [70, 80]}]"
http://twitter.com/14824456/status/1159214850138157056,,0,Wed Aug 07 21:28:52 +0000 2019,0,0,it,1,https://t.co/ijwfckacgl,,,graziano88,@moro65125 @francocappellet @stefsaccinto e quindi ti sei aggiudicato il gettone? mi domando come monetizzino l'att… https://t.co/ijwfckacgl,496,575,Torino,,,[]
http://twitter.com/1228210045/status/1159214855993339904,,0,Wed Aug 07 21:28:53 +0000 2019,0,0,fr,0,,,,astsof,"rt @salafo_rigolo: @elmorisco47 🗞️🔶 il faut rappeler qu'en 1971 pendant la guerre de libération du bangladesh, les soldats musulmans pakist…",1014,992,,,,[]
http://twitter.com/883806117414838272/status/1159214863161409536,,0,Wed Aug 07 21:28:55 +0000 2019,0,0,en,0,,,,moonchild_0324,rt @btsvotingteam: 🌏 top countries voting for #kcamexico in the last 24 hours:  1. south korea 2. indonesia 3. vietnam 4. mexico 5. philipp…,269,69,,,,"[{'text': 'KCAMexico', 'indices': [46, 56]}]"
http://twitter.com/2372147642/status/1159214880332963840,,0,Wed Aug 07 21:28:59 +0000 2019,0,0,fr,0,,,,CritsitRochard,"rt @salafo_rigolo: @elmorisco47 🗞️🔶 il faut rappeler qu'en 1971 pendant la guerre de libération du bangladesh, les soldats musulmans pakist…",93,183,,,,[]
http://twitter.com/1035231220316217344/status/1159214884103577600,,0,Wed Aug 07 21:29:00 +0000 2019,0,0,en,1,https://…,,,twitrminati,"rt @bleedgreenarmy: big protest erupt in dhaka, bangladesh 🇧🇩 against india in the favour of kashmir 👌🏽 mashallah much appreciated https://…",382,3602,"Oxford, Al Riyadh",,,[]
http://twitter.com/1138519828820631552/status/1159214913719590914,,0,Wed Aug 07 21:29:07 +0000 2019,0,0,en,0,,,,Saurav45523868,"rt @amitshah: met mr. asaduzzaman khan, home minister of bangladesh.  had extensive discussion on the bilateral relations between india and…",20,115,India,,,[]
http://twitter.com/81519728/status/1159214940235808768,,0,Wed Aug 07 21:29:13 +0000 2019,0,0,en,0,,,,talha33,"rt @jaunsnow6: massive protest in dhaka, bangladesh for #kashmir. hope to see such big rally from pakistan as well.  #kashmirisourwearekash…",867,226,Faisalabad,,,"[{'text': 'Kashmir', 'indices': [56, 64]}]"
http://twitter.com/1158371002570563586/status/1159214945428393984,,0,Wed Aug 07 21:29:14 +0000 2019,0,0,en,0,,,,Manjur77937347,@martyr003 @munim_q @salahuddinsword many ancient mosques in bangladesh still has turkish flags!!!,0,8,"Bogra, Bangladesh",,,[]
http://twitter.com/1158099015528902656/status/1159214945432559616,,0,Wed Aug 07 21:29:14 +0000 2019,0,0,en,0,,,,JinksPinks,rt @qasimbaluch1: @majorgauravarya hahaha pakistani forgot their wet paints in the museums of india and bangladesh who laid down arms in 19…,4,8,India ,,,[]
http://twitter.com/3043758037/status/1159214987706953728,,0,Wed Aug 07 21:29:24 +0000 2019,0,0,en,1,https://t.co/ctl1wwx2ay,,,iAbhiAcharya,"rt @hmoindia: home minister of bangladesh, mr. asaduzzaman khan met union home minister shri @amitshah https://t.co/ctl1wwx2ay",18727,618,"Kota, Delhi",,,[]
http://twitter.com/1332317791/status/1159215048700702730,,0,Wed Aug 07 21:29:39 +0000 2019,0,0,en,0,,,,intel_invisble,rt @developmentpk: massive protest in #bangladesh against #india  brutality  in kashmir &amp; decision of scrapping #article370 and #article35a…,434,1473,,,,"[{'text': 'Bangladesh', 'indices': [38, 49]}, {'text': 'India', 'indices': [58, 64]}, {'text': 'Article370', 'indices': [116, 127]}, {'text': 'Article35A', 'indices': [132, 143]}]"
http://twitter.com/898936489769394176/status/1159215053842866176,,0,Wed Aug 07 21:29:40 +0000 2019,0,0,en,0,,,,leneduartemome2,rt @btsvotingteam: 🌏 top countries voting for #kcamexico in the last 24 hours:  1. south korea 2. indonesia 3. vietnam 4. mexico 5. philipp…,223,282,,,,"[{'text': 'KCAMexico', 'indices': [46, 56]}]"
http://twitter.com/217462618/status/1159215079021305856,,0,Wed Aug 07 21:29:46 +0000 2019,0,0,it,0,,,,1vtnetwork,"rt @cesaresacchetti: le statistiche dell'iom raccontano che nel 2019, in italia, sono sbarcati 3.640 migranti. provengono da tunisia, pakis…",636,1773,,,,[]
http://twitter.com/1009489988675952640/status/1159215112357650432,,0,Wed Aug 07 21:29:54 +0000 2019,0,0,en,1,https://t.co/nbc6dtc9ey,,,brahman79837475,"yes, india is a hindu majority country. but is indo-pak clashes are clashes of 'faith'. no. india don't have any is… https://t.co/nbc6dtc9ey",109,1022,,,,[]
http://twitter.com/65790151/status/1159215134218358784,,0,Wed Aug 07 21:29:59 +0000 2019,0,0,en,0,,,,Rhazes_,rt @iu_musha: bangladesh's chief hacker group  #thecyber71 decides to support #kashmir hackers in case any need. they reiterate that they'v…,833,408,"Rabwahian, away from home",,,"[{'text': 'TheCyber71', 'indices': [47, 58]}, {'text': 'Kashmir', 'indices': [78, 86]}]"
http://twitter.com/1106634735370031105/status/1159215159421886465,,0,Wed Aug 07 21:30:05 +0000 2019,0,0,en,1,https://t.co/fchausey9d,,,Josh29793065,why u ppl r still holding grudges with ur past experience n talking i'll about dead ppl.. one day u too have to die… https://t.co/fchausey9d,0,11,,,,[]
http://twitter.com/698483710790774786/status/1159215192581914624,,0,Wed Aug 07 21:30:13 +0000 2019,0,0,en,1,https://t.co/uz2cw8dwox,,,bharat_vanshi,@shanzarz @athar_joya @sputnikint being a doctor of pakistan's first surgical abortion for bangladesh i can feel yo… https://t.co/uz2cw8dwox,122,1916,"New Delhi, India",,,[]
http://twitter.com/961156207238053888/status/1159215194330951680,,0,Wed Aug 07 21:30:14 +0000 2019,0,0,en,0,,,,ElsaVillan7,rt @btsvotingteam: 🌏 top countries voting for #kcamexico in the last 24 hours:  1. south korea 2. indonesia 3. vietnam 4. mexico 5. philipp…,72,100,"California, USA",,,"[{'text': 'KCAMexico', 'indices': [46, 56]}]"
http://twitter.com/1065649731169218560/status/1159215229345001472,,0,Wed Aug 07 21:30:22 +0000 2019,0,0,en,0,,,,FaaniSukor,"rt @eyeofrohingya: rohingya father noor-mohamed has made his way from myanmar to bangladesh. but during the escape, he lost his young son.…",31,42,,,,[]
http://twitter.com/760643837001891840/status/1159215235452084229,,0,Wed Aug 07 21:30:23 +0000 2019,0,0,en,0,,,,saheBantang,rt @btsvotingteam: 🌏 top countries voting for #kcamexico in the last 24 hours:  1. south korea 2. indonesia 3. vietnam 4. mexico 5. philipp…,1154,1155, Kim Seok JIN 🐳♥️,,,"[{'text': 'KCAMexico', 'indices': [46, 56]}]"
http://twitter.com/56854020/status/1159215248613597185,,0,Wed Aug 07 21:30:27 +0000 2019,0,0,en,0,,,,akaachilles,"rt @saleembakhtair: a historic news report of pakistan army's surrender at dhaka. 93,000 #pakistaniarmy officers &amp; soldiers surrendered to…",180,1020,"14.663356,77.614897",,,"[{'text': 'Pakistaniarmy', 'indices': [89, 103]}]"
http://twitter.com/1018494815946694656/status/1159215282717466624,,0,Wed Aug 07 21:30:35 +0000 2019,0,0,en,0,,,,cutiedivya666,rt @btsvotingteam: 🌏 top countries voting for #kcamexico in the last 24 hours:  1. south korea 2. indonesia 3. vietnam 4. mexico 5. philipp…,685,681,Swimming to SK,,,"[{'text': 'KCAMexico', 'indices': [46, 56]}]"
http://twitter.com/324599106/status/1159215303643058176,,0,Wed Aug 07 21:30:40 +0000 2019,0,0,en,0,,,,jeremy_hance,"rt @dkgordon: it may be that wolves never really went fully extinct in bangladesh. it may be they hunkered down and held on; it may be the…""",2670,722,"St. Paul, MN",,,[]
http://twitter.com/82035060/status/1159215391819915264,,0,Wed Aug 07 21:31:01 +0000 2019,0,0,hi,0,,,,hemprank,@jhagra bangladesh bhi tumhara tha😀😀😀😀,69,111,mumbai,,,[]
